measure_name,location_name,age_name,metric_name,year,val
Incidence,Global,25-29 years,Rate,1990,115.9436473845066
Incidence,Global,25-29 years,Percent,1991,0.0002299530005138
Incidence,Global,25-29 years,Rate,1991,116.21495157424285
Incidence,Global,25-29 years,Percent,1992,0.0002315106178094
Incidence,Global,25-29 years,Rate,1992,116.49809821742564
Incidence,Global,25-29 years,Percent,1993,0.0002326863158269
Incidence,Global,25-29 years,Rate,1993,116.80327604408252
Incidence,Global,25-29 years,Percent,1994,0.0002335940721573
Incidence,Global,25-29 years,Rate,1994,117.13168905063954
Incidence,Global,25-29 years,Percent,1995,0.00023435162126
Incidence,Global,25-29 years,Rate,1995,117.46635853741344
Incidence,Global,25-29 years,Percent,1996,0.00023463465853
Incidence,Global,25-29 years,Rate,1996,117.697373038282
Incidence,Global,25-29 years,Percent,1997,0.0002344970337412
Incidence,Global,25-29 years,Rate,1997,117.7586279738759
Incidence,Global,25-29 years,Percent,1998,0.0002341088384964
Incidence,Global,25-29 years,Rate,1998,117.74427502179688
Incidence,Global,25-29 years,Percent,1999,0.0002335848889489
Incidence,Global,25-29 years,Rate,1999,117.7133359603798
Incidence,Global,25-29 years,Percent,2000,0.0002333333883618
Incidence,Global,25-29 years,Rate,2000,117.77435671737402
Incidence,Global,25-29 years,Percent,2001,0.0002333921953137
Incidence,Global,25-29 years,Rate,2001,117.92411295492116
Incidence,Global,25-29 years,Percent,2002,0.0002336525184147
Incidence,Global,25-29 years,Rate,2002,118.08339786917954
Incidence,Global,25-29 years,Percent,2003,0.0002340960842222
Incidence,Global,25-29 years,Rate,2003,118.2588801465449
Incidence,Global,25-29 years,Percent,2004,0.0002346600758633
Incidence,Global,25-29 years,Rate,2004,118.43766880156286
Incidence,Global,25-29 years,Percent,2005,0.0002353928151178
Incidence,Global,25-29 years,Rate,2005,118.57650402542806
Incidence,Global,25-29 years,Percent,2006,0.0002354530223952
Incidence,Global,25-29 years,Rate,2006,118.28396938058964
Incidence,Global,25-29 years,Percent,2007,0.0002347175336569
Incidence,Global,25-29 years,Rate,2007,117.43552676767229
Incidence,Global,25-29 years,Percent,2008,0.0002335593414796
Incidence,Global,25-29 years,Rate,2008,116.36096785559484
Incidence,Global,25-29 years,Percent,2009,0.0002327300220137
Incidence,Global,25-29 years,Rate,2009,115.38599966323426
Incidence,Global,25-29 years,Percent,2010,0.0002321621554151
Incidence,Global,25-29 years,Rate,2010,114.81539197805812
Incidence,Global,25-29 years,Percent,2011,0.0002318627003907
Incidence,Global,25-29 years,Rate,2011,114.50173201756888
Incidence,Global,25-29 years,Percent,2012,0.0002313698653032
Incidence,Global,25-29 years,Rate,2012,114.15876249346051
Incidence,Global,25-29 years,Percent,2013,0.0002309281084974
Incidence,Global,25-29 years,Rate,2013,113.87969409173914
Incidence,Global,25-29 years,Percent,2014,0.0002307081369479
Incidence,Global,25-29 years,Rate,2014,113.77394426886808
Incidence,Global,25-29 years,Percent,2015,0.0002309813949039
Incidence,Global,25-29 years,Rate,2015,113.93317613491858
Incidence,Global,25-29 years,Percent,2016,0.0002338955769801
Incidence,Global,25-29 years,Rate,2016,115.57504527925173
Incidence,Global,25-29 years,Percent,2017,0.000237151636929
Incidence,Global,25-29 years,Rate,2017,117.53655429605332
Incidence,Global,25-29 years,Percent,2018,0.0002377456026397
Incidence,Global,25-29 years,Rate,2018,118.39113918424222
Incidence,Global,25-29 years,Percent,2019,0.0002368797261891
Incidence,Global,25-29 years,Rate,2019,118.85209920657636
Incidence,Global,30-34 years,Percent,1990,0.0002836366543243
Incidence,Global,30-34 years,Rate,1990,144.639578157673
Incidence,Global,30-34 years,Percent,1991,0.0002844460748259
Incidence,Global,30-34 years,Rate,1991,145.11811894334744
Incidence,Global,30-34 years,Percent,1992,0.000285287123836
Incidence,Global,30-34 years,Rate,1992,145.287677881037
Incidence,Global,30-34 years,Percent,1993,0.0002859469564579
Incidence,Global,30-34 years,Rate,1993,145.1437508000437
Incidence,Global,30-34 years,Percent,1994,0.0002864877389999
Incidence,Global,30-34 years,Rate,1994,144.83322272034033
Incidence,Global,30-34 years,Percent,1995,0.0002868497982923
Incidence,Global,30-34 years,Rate,1995,144.39947518320213
Incidence,Global,30-34 years,Percent,1996,0.0002866310076614
Incidence,Global,30-34 years,Rate,1996,143.77841579865128
Incidence,Global,30-34 years,Percent,1997,0.0002859711746248
Incidence,Global,30-34 years,Rate,1997,143.04755025980532
Incidence,Global,30-34 years,Percent,1998,0.0002849644073553
Incidence,Global,30-34 years,Rate,1998,142.3345459745591
Incidence,Global,30-34 years,Percent,1999,0.0002838723324507
Incidence,Global,30-34 years,Rate,1999,141.7719311373608
Incidence,Global,30-34 years,Percent,2000,0.0002831995950591
Incidence,Global,30-34 years,Rate,2000,141.47253034079634
Incidence,Global,30-34 years,Percent,2001,0.0002830024103193
Incidence,Global,30-34 years,Rate,2001,141.384070930726
Incidence,Global,30-34 years,Percent,2002,0.0002830597115127
Incidence,Global,30-34 years,Rate,2002,141.28535121403957
Incidence,Global,30-34 years,Percent,2003,0.0002832568411006
Incidence,Global,30-34 years,Rate,2003,141.19083429552248
Incidence,Global,30-34 years,Percent,2004,0.0002833936740913
Incidence,Global,30-34 years,Rate,2004,141.07718556995715
Incidence,Global,30-34 years,Percent,2005,0.0002835370307274
Incidence,Global,30-34 years,Rate,2005,140.96013814612374
Incidence,Global,30-34 years,Percent,2006,0.0002830662194745
Incidence,Global,30-34 years,Rate,2006,140.54482495278052
Incidence,Global,30-34 years,Percent,2007,0.0002820372366863
Incidence,Global,30-34 years,Rate,2007,139.73289764162186
Incidence,Global,30-34 years,Percent,2008,0.0002807324949619
Incidence,Global,30-34 years,Rate,2008,138.82003959739689
Incidence,Global,30-34 years,Percent,2009,0.0002798093898247
Incidence,Global,30-34 years,Rate,2009,138.0671065276545
Incidence,Global,30-34 years,Percent,2010,0.0002790414299104
Incidence,Global,30-34 years,Rate,2010,137.7406665999806
Incidence,Global,30-34 years,Percent,2011,0.0002785891631229
Incidence,Global,30-34 years,Rate,2011,137.73705764977623
Incidence,Global,30-34 years,Percent,2012,0.0002780231789257
Incidence,Global,30-34 years,Rate,2012,137.78144600057465
Incidence,Global,30-34 years,Percent,2013,0.0002775496013231
Incidence,Global,30-34 years,Rate,2013,137.874270406147
Incidence,Global,30-34 years,Percent,2014,0.0002772569066115
Incidence,Global,30-34 years,Rate,2014,137.9974435883799
Incidence,Global,30-34 years,Percent,2015,0.0002773337749982
Incidence,Global,30-34 years,Rate,2015,138.11723231620397
Incidence,Global,30-34 years,Percent,2016,0.0002787865421112
Incidence,Global,30-34 years,Rate,2016,138.91308890156031
Incidence,Global,30-34 years,Percent,2017,0.0002803360479197
Incidence,Global,30-34 years,Rate,2017,139.74773180599854
Incidence,Global,30-34 years,Percent,2018,0.0002802651206138
Incidence,Global,30-34 years,Rate,2018,139.89463753167615
Incidence,Global,30-34 years,Percent,2019,0.0002791505597163
Incidence,Global,30-34 years,Rate,2019,139.9212748779189
Incidence,Global,35-39 years,Percent,1990,0.0003687086414626
Incidence,Global,35-39 years,Rate,1990,185.93430041198204
Incidence,Global,35-39 years,Percent,1991,0.0003698693548532
Incidence,Global,35-39 years,Rate,1991,186.12287951955625
Incidence,Global,35-39 years,Percent,1992,0.0003706750496463
Incidence,Global,35-39 years,Rate,1992,186.26570867576015
Incidence,Global,35-39 years,Percent,1993,0.0003707695508362
Incidence,Global,35-39 years,Rate,1993,186.4419447263971
Incidence,Global,35-39 years,Percent,1994,0.0003702126817169
Incidence,Global,35-39 years,Rate,1994,186.5140823723985
Incidence,Global,35-39 years,Percent,1995,0.0003693304790719
Incidence,Global,35-39 years,Rate,1995,186.42921898903256
Incidence,Global,35-39 years,Percent,1996,0.0003680062391169
Incidence,Global,35-39 years,Rate,1996,185.90197613712985
Incidence,Global,35-39 years,Percent,1997,0.0003663482757145
Incidence,Global,35-39 years,Rate,1997,184.77383081731745
Incidence,Global,35-39 years,Percent,1998,0.0003646527708761
Incidence,Global,35-39 years,Rate,1998,183.2287200911176
Incidence,Global,35-39 years,Percent,1999,0.0003630345866766
Incidence,Global,35-39 years,Rate,1999,181.6351439796321
Incidence,Global,35-39 years,Percent,2000,0.0003618504038265
Incidence,Global,35-39 years,Rate,2000,180.23598604410472
Incidence,Global,35-39 years,Percent,2001,0.0003609009712345
Incidence,Global,35-39 years,Rate,2001,179.07567029183895
Incidence,Global,35-39 years,Percent,2002,0.000360406021425
Incidence,Global,35-39 years,Rate,2002,178.16632042728207
Incidence,Global,35-39 years,Percent,2003,0.0003600228220775
Incidence,Global,35-39 years,Rate,2003,177.44652746492426
Incidence,Global,35-39 years,Percent,2004,0.0003596724711129
Incidence,Global,35-39 years,Rate,2004,176.88603923859793
Incidence,Global,35-39 years,Percent,2005,0.0003594878384072
Incidence,Global,35-39 years,Rate,2005,176.4472453620576
Incidence,Global,35-39 years,Percent,2006,0.000358912589792
Incidence,Global,35-39 years,Rate,2006,175.77379104504203
Incidence,Global,35-39 years,Percent,2007,0.0003576628185582
Incidence,Global,35-39 years,Rate,2007,174.59035375969782
Incidence,Global,35-39 years,Percent,2008,0.0003559826054996
Incidence,Global,35-39 years,Rate,2008,173.2845008303943
Incidence,Global,35-39 years,Percent,2009,0.0003546330902457
Incidence,Global,35-39 years,Rate,2009,172.17771168038402
Incidence,Global,35-39 years,Percent,2010,0.000353266344066
Incidence,Global,35-39 years,Rate,2010,171.62431720158
Incidence,Global,35-39 years,Percent,2011,0.0003522281577129
Incidence,Global,35-39 years,Rate,2011,171.62065891483712
Incidence,Global,35-39 years,Percent,2012,0.0003511609706307
Incidence,Global,35-39 years,Rate,2012,171.86540621451658
Incidence,Global,35-39 years,Percent,2013,0.0003502380525673
Incidence,Global,35-39 years,Rate,2013,172.25953440037836
Incidence,Global,35-39 years,Percent,2014,0.0003494397707828
Incidence,Global,35-39 years,Rate,2014,172.6758073029999
Incidence,Global,35-39 years,Percent,2015,0.0003489268619578
Incidence,Global,35-39 years,Rate,2015,173.02711618715813
Incidence,Global,35-39 years,Percent,2016,0.000348553907711
Incidence,Global,35-39 years,Rate,2016,173.4826493925736
Incidence,Global,35-39 years,Percent,2017,0.0003484236164276
Incidence,Global,35-39 years,Rate,2017,174.05593180702465
Incidence,Global,35-39 years,Percent,2018,0.0003481060611578
Incidence,Global,35-39 years,Rate,2018,174.6249581002384
Incidence,Global,35-39 years,Percent,2019,0.0003472086359172
Incidence,Global,35-39 years,Rate,2019,175.22202212401643
Incidence,Global,40-44 years,Percent,1990,0.0008259108163978
Incidence,Global,40-44 years,Rate,1990,406.2915898830784
Incidence,Global,40-44 years,Percent,1991,0.0008287598622933
Incidence,Global,40-44 years,Rate,1991,406.9091060507338
Incidence,Global,40-44 years,Percent,1992,0.0008295626524893
Incidence,Global,40-44 years,Rate,1992,406.0944430515341
Incidence,Global,40-44 years,Percent,1993,0.0008296121913224
Incidence,Global,40-44 years,Rate,1993,404.8321981367144
Incidence,Global,40-44 years,Percent,1994,0.0008288084892301
Incidence,Global,40-44 years,Rate,1994,403.64545523765065
Incidence,Global,40-44 years,Percent,1995,0.0008275077121312
Incidence,Global,40-44 years,Rate,1995,401.8751462818184
Incidence,Global,40-44 years,Percent,1996,0.0008259994583785
Incidence,Global,40-44 years,Rate,1996,400.4106015679782
Incidence,Global,40-44 years,Percent,1997,0.0008227867261511
Incidence,Global,40-44 years,Rate,1997,398.3731256223743
Incidence,Global,40-44 years,Percent,1998,0.0008181529318999
Incidence,Global,40-44 years,Rate,1998,396.2589463862684
Incidence,Global,40-44 years,Percent,1999,0.000812450853678
Incidence,Global,40-44 years,Rate,1999,394.1768546973568
Incidence,Global,40-44 years,Percent,2000,0.0008075799578277
Incidence,Global,40-44 years,Rate,2000,392.444966603378
Incidence,Global,40-44 years,Percent,2001,0.0008045900481278
Incidence,Global,40-44 years,Rate,2001,391.164996349118
Incidence,Global,40-44 years,Percent,2002,0.0008040344394137
Incidence,Global,40-44 years,Rate,2002,389.9326253381872
Incidence,Global,40-44 years,Percent,2003,0.0008049509398843
Incidence,Global,40-44 years,Rate,2003,388.4198244962029
Incidence,Global,40-44 years,Percent,2004,0.0008058850465177
Incidence,Global,40-44 years,Rate,2004,386.54783093899954
Incidence,Global,40-44 years,Percent,2005,0.0008055780742074
Incidence,Global,40-44 years,Rate,2005,384.0075287306409
Incidence,Global,40-44 years,Percent,2006,0.0008021391399265
Incidence,Global,40-44 years,Rate,2006,380.1356364588375
Incidence,Global,40-44 years,Percent,2007,0.0007965872848868
Incidence,Global,40-44 years,Rate,2007,375.28097239768607
Incidence,Global,40-44 years,Percent,2008,0.0007895431530898
Incidence,Global,40-44 years,Rate,2008,370.3601615876549
Incidence,Global,40-44 years,Percent,2009,0.0007837589167758
Incidence,Global,40-44 years,Rate,2009,366.32636513390446
Incidence,Global,40-44 years,Percent,2010,0.0007792984710705
Incidence,Global,40-44 years,Rate,2010,364.1471169068547
Incidence,Global,40-44 years,Percent,2011,0.0007774904008484
Incidence,Global,40-44 years,Rate,2011,363.95233474696863
Incidence,Global,40-44 years,Percent,2012,0.0007764401482525
Incidence,Global,40-44 years,Rate,2012,364.6166506167918
Incidence,Global,40-44 years,Percent,2013,0.0007756161645643
Incidence,Global,40-44 years,Rate,2013,365.6199501324626
Incidence,Global,40-44 years,Percent,2014,0.0007741808135156
Incidence,Global,40-44 years,Rate,2014,366.4285694722297
Incidence,Global,40-44 years,Percent,2015,0.0007714634608542
Incidence,Global,40-44 years,Rate,2015,366.5129408145854
Incidence,Global,40-44 years,Percent,2016,0.0007621056595193
Incidence,Global,40-44 years,Rate,2016,364.1050450985004
Incidence,Global,40-44 years,Percent,2017,0.000752954400749
Incidence,Global,40-44 years,Rate,2017,362.0425630616496
Incidence,Global,40-44 years,Percent,2018,0.0007489735753525
Incidence,Global,40-44 years,Rate,2018,362.69301564103193
Incidence,Global,40-44 years,Percent,2019,0.0007447690430245
Incidence,Global,40-44 years,Rate,2019,363.9248564997948
Incidence,Global,45-49 years,Percent,1990,0.00136956158394
Incidence,Global,45-49 years,Rate,1990,652.5311649348819
Incidence,Global,45-49 years,Percent,1991,0.0013727107268249
Incidence,Global,45-49 years,Rate,1991,652.3450449990269
Incidence,Global,45-49 years,Percent,1992,0.0013802563277196
Incidence,Global,45-49 years,Rate,1992,654.0048429418657
Incidence,Global,45-49 years,Percent,1993,0.0013876767728768
Incidence,Global,45-49 years,Rate,1993,655.9638907695745
Incidence,Global,45-49 years,Percent,1994,0.0013954580795746
Incidence,Global,45-49 years,Rate,1994,657.1728029945845
Incidence,Global,45-49 years,Percent,1995,0.0014010633208543
Incidence,Global,45-49 years,Rate,1995,658.5920558465169
Incidence,Global,45-49 years,Percent,1996,0.0014010367182571
Incidence,Global,45-49 years,Rate,1996,657.3008979364193
Incidence,Global,45-49 years,Percent,1997,0.001397037814756
Incidence,Global,45-49 years,Rate,1997,653.4457436987898
Incidence,Global,45-49 years,Percent,1998,0.0013926072978193
Incidence,Global,45-49 years,Rate,1998,648.8409821055836
Incidence,Global,45-49 years,Percent,1999,0.0013871434462908
Incidence,Global,45-49 years,Rate,1999,644.612364758149
Incidence,Global,45-49 years,Percent,2000,0.0013834668127629
Incidence,Global,45-49 years,Rate,2000,640.6468609001282
Incidence,Global,45-49 years,Percent,2001,0.0013834143064065
Incidence,Global,45-49 years,Rate,2001,639.2111771713422
Incidence,Global,45-49 years,Percent,2002,0.0013854858264019
Incidence,Global,45-49 years,Rate,2002,638.9661369749281
Incidence,Global,45-49 years,Percent,2003,0.0013865488880452
Incidence,Global,45-49 years,Rate,2003,639.1607571667963
Incidence,Global,45-49 years,Percent,2004,0.0013846731346659
Incidence,Global,45-49 years,Rate,2004,638.651242730829
Incidence,Global,45-49 years,Percent,2005,0.0013793762794849
Incidence,Global,45-49 years,Rate,2005,636.4571237525876
Incidence,Global,45-49 years,Percent,2006,0.0013683243053375
Incidence,Global,45-49 years,Rate,2006,630.7668689384406
Incidence,Global,45-49 years,Percent,2007,0.0013537593635598
Incidence,Global,45-49 years,Rate,2007,621.777556725624
Incidence,Global,45-49 years,Percent,2008,0.0013386065379164
Incidence,Global,45-49 years,Rate,2008,611.5559450023618
Incidence,Global,45-49 years,Percent,2009,0.0013274674927152
Incidence,Global,45-49 years,Rate,2009,602.4310200697878
Incidence,Global,45-49 years,Percent,2010,0.0013205078719593
Incidence,Global,45-49 years,Rate,2010,596.5681132360471
Incidence,Global,45-49 years,Percent,2011,0.0013192961168833
Incidence,Global,45-49 years,Rate,2011,594.6503635495717
Incidence,Global,45-49 years,Percent,2012,0.0013204543299846
Incidence,Global,45-49 years,Rate,2012,595.234232913211
Incidence,Global,45-49 years,Percent,2013,0.0013219504788869
Incidence,Global,45-49 years,Rate,2013,597.063438028037
Incidence,Global,45-49 years,Percent,2014,0.0013219706634425
Incidence,Global,45-49 years,Rate,2014,598.8310980463376
Incidence,Global,45-49 years,Percent,2015,0.0013191287834256
Incidence,Global,45-49 years,Rate,2015,599.2489338676273
Incidence,Global,45-49 years,Percent,2016,0.0012987632189851
Incidence,Global,45-49 years,Rate,2016,592.838574062183
Incidence,Global,45-49 years,Percent,2017,0.0012783706956359
Incidence,Global,45-49 years,Rate,2017,586.8460026115883
Incidence,Global,45-49 years,Percent,2018,0.0012719961434346
Incidence,Global,45-49 years,Rate,2018,587.6281318364181
Incidence,Global,45-49 years,Percent,2019,0.0012654443708293
Incidence,Global,45-49 years,Rate,2019,589.6875596881216
Incidence,Global,50-54 years,Percent,1990,0.0023259572942534
Incidence,Global,50-54 years,Rate,1990,1080.3441392546024
Incidence,Global,50-54 years,Percent,1991,0.0023367716621698
Incidence,Global,50-54 years,Rate,1991,1085.060546498837
Incidence,Global,50-54 years,Percent,1992,0.0023418338592869
Incidence,Global,50-54 years,Rate,1992,1086.284356593222
Incidence,Global,50-54 years,Percent,1993,0.0023383339127581
Incidence,Global,50-54 years,Rate,1993,1083.0097182181942
Incidence,Global,50-54 years,Percent,1994,0.0023286559979825
Incidence,Global,50-54 years,Rate,1994,1076.6861119710786
Incidence,Global,50-54 years,Percent,1995,0.0023166662390881
Incidence,Global,50-54 years,Rate,1995,1068.9601207443438
Incidence,Global,50-54 years,Percent,1996,0.0023051131772349
Incidence,Global,50-54 years,Rate,1996,1060.1231457117435
Incidence,Global,50-54 years,Percent,1997,0.0023000087885347
Incidence,Global,50-54 years,Rate,1997,1053.4793173915225
Incidence,Global,50-54 years,Percent,1998,0.0022975771961094
Incidence,Global,50-54 years,Rate,1998,1048.1197600309124
Incidence,Global,50-54 years,Percent,1999,0.0022985943956168
Incidence,Global,50-54 years,Rate,1999,1043.0924732124452
Incidence,Global,50-54 years,Percent,2000,0.0023013904345697
Incidence,Global,50-54 years,Rate,2000,1041.4595328130897
Incidence,Global,50-54 years,Percent,2001,0.0023040336926362
Incidence,Global,50-54 years,Rate,2001,1040.1160044587466
Incidence,Global,50-54 years,Percent,2002,0.002308693079093
Incidence,Global,50-54 years,Rate,2002,1038.5363347173145
Incidence,Global,50-54 years,Percent,2003,0.0023155594497849
Incidence,Global,50-54 years,Rate,2003,1037.0992727868258
Incidence,Global,50-54 years,Percent,2004,0.0023187816422652
Incidence,Global,50-54 years,Rate,2004,1035.3441554099795
Incidence,Global,50-54 years,Percent,2005,0.0023162645943121
Incidence,Global,50-54 years,Rate,2005,1030.0924716523566
Incidence,Global,50-54 years,Percent,2006,0.0023035209532629
Incidence,Global,50-54 years,Rate,2006,1021.8999980397332
Incidence,Global,50-54 years,Percent,2007,0.0022827829690423
Incidence,Global,50-54 years,Rate,2007,1010.817301819705
Incidence,Global,50-54 years,Percent,2008,0.0022559639064776
Incidence,Global,50-54 years,Rate,2008,999.6113899583876
Incidence,Global,50-54 years,Percent,2009,0.0022326667685501
Incidence,Global,50-54 years,Rate,2009,990.3640623737724
Incidence,Global,50-54 years,Percent,2010,0.0022148853571614
Incidence,Global,50-54 years,Rate,2010,985.3412562788948
Incidence,Global,50-54 years,Percent,2011,0.0022068388343142
Incidence,Global,50-54 years,Rate,2011,984.5389697959002
Incidence,Global,50-54 years,Percent,2012,0.0022037483161932
Incidence,Global,50-54 years,Rate,2012,985.1605054194832
Incidence,Global,50-54 years,Percent,2013,0.0022043326857448
Incidence,Global,50-54 years,Rate,2013,985.5307503860932
Incidence,Global,50-54 years,Percent,2014,0.0022049838536099
Incidence,Global,50-54 years,Rate,2014,984.6580712230224
Incidence,Global,50-54 years,Percent,2015,0.0022027926534801
Incidence,Global,50-54 years,Rate,2015,981.4858264461922
Incidence,Global,50-54 years,Percent,2016,0.0021747256277585
Incidence,Global,50-54 years,Rate,2016,969.6065249621828
Incidence,Global,50-54 years,Percent,2017,0.0021461048256037
Incidence,Global,50-54 years,Rate,2017,959.6720613532108
Incidence,Global,50-54 years,Percent,2018,0.0021379180924629
Incidence,Global,50-54 years,Rate,2018,960.059928373488
Incidence,Global,50-54 years,Percent,2019,0.0021285328866662
Incidence,Global,50-54 years,Rate,2019,962.5494096162588
Incidence,Global,55-59 years,Percent,1990,0.0036156646260381
Incidence,Global,55-59 years,Rate,1990,1647.5940555888794
Incidence,Global,55-59 years,Percent,1991,0.0036260225171161
Incidence,Global,55-59 years,Rate,1991,1649.7364270418757
Incidence,Global,55-59 years,Percent,1992,0.0036390584552165
Incidence,Global,55-59 years,Rate,1992,1653.138903294616
Incidence,Global,55-59 years,Percent,1993,0.0036496199915393
Incidence,Global,55-59 years,Rate,1993,1656.908110873254
Incidence,Global,55-59 years,Percent,1994,0.0036559008842644
Incidence,Global,55-59 years,Rate,1994,1660.3074681935875
Incidence,Global,55-59 years,Percent,1995,0.0036541813923362
Incidence,Global,55-59 years,Rate,1995,1659.667212680879
Incidence,Global,55-59 years,Percent,1996,0.0036420107625445
Incidence,Global,55-59 years,Rate,1996,1652.837156242785
Incidence,Global,55-59 years,Percent,1997,0.0036208948520419
Incidence,Global,55-59 years,Rate,1997,1639.7203025671647
Incidence,Global,55-59 years,Percent,1998,0.0035933646797663
Incidence,Global,55-59 years,Rate,1998,1621.397361639751
Incidence,Global,55-59 years,Percent,1999,0.0035640860498711
Incidence,Global,55-59 years,Rate,1999,1601.8997325065704
Incidence,Global,55-59 years,Percent,2000,0.0035410988753291
Incidence,Global,55-59 years,Rate,2000,1585.247501235879
Incidence,Global,55-59 years,Percent,2001,0.0035300461759873
Incidence,Global,55-59 years,Rate,2001,1573.6587310038133
Incidence,Global,55-59 years,Percent,2002,0.0035375021833492
Incidence,Global,55-59 years,Rate,2002,1570.6604910833182
Incidence,Global,55-59 years,Percent,2003,0.0035499776517672
Incidence,Global,55-59 years,Rate,2003,1570.867880998019
Incidence,Global,55-59 years,Percent,2004,0.0035616215327371
Incidence,Global,55-59 years,Rate,2004,1568.7852855680144
Incidence,Global,55-59 years,Percent,2005,0.00356502100602
Incidence,Global,55-59 years,Rate,2005,1566.83987986501
Incidence,Global,55-59 years,Percent,2006,0.0035533418410911
Incidence,Global,55-59 years,Rate,2006,1557.9394671927691
Incidence,Global,55-59 years,Percent,2007,0.0035319686548191
Incidence,Global,55-59 years,Rate,2007,1543.0987151728182
Incidence,Global,55-59 years,Percent,2008,0.0035075265446934
Incidence,Global,55-59 years,Rate,2008,1526.955956359063
Incidence,Global,55-59 years,Percent,2009,0.0034889337545777
Incidence,Global,55-59 years,Rate,2009,1514.266059131042
Incidence,Global,55-59 years,Percent,2010,0.0034760109094287
Incidence,Global,55-59 years,Rate,2010,1505.3124777969372
Incidence,Global,55-59 years,Percent,2011,0.0034693870632525
Incidence,Global,55-59 years,Rate,2011,1503.3877504109282
Incidence,Global,55-59 years,Percent,2012,0.0034622680467103
Incidence,Global,55-59 years,Rate,2012,1505.133487767743
Incidence,Global,55-59 years,Percent,2013,0.0034521708931163
Incidence,Global,55-59 years,Rate,2013,1509.404861742279
Incidence,Global,55-59 years,Percent,2014,0.0034393289825467
Incidence,Global,55-59 years,Rate,2014,1513.971444776201
Incidence,Global,55-59 years,Percent,2015,0.0034245768633512
Incidence,Global,55-59 years,Rate,2015,1516.1059314006498
Incidence,Global,55-59 years,Percent,2016,0.003379791702161
Incidence,Global,55-59 years,Rate,2016,1505.7697012847811
Incidence,Global,55-59 years,Percent,2017,0.0033381261236792
Incidence,Global,55-59 years,Rate,2017,1494.3632410148075
Incidence,Global,55-59 years,Percent,2018,0.0033268888336908
Incidence,Global,55-59 years,Rate,2018,1491.945258325504
Incidence,Global,55-59 years,Percent,2019,0.0033168906761721
Incidence,Global,55-59 years,Rate,2019,1490.3834454161718
Incidence,Global,60-64 years,Percent,1990,0.0052560784363924
Incidence,Global,60-64 years,Rate,1990,2441.240098619643
Incidence,Global,60-64 years,Percent,1991,0.0052578040172156
Incidence,Global,60-64 years,Rate,1991,2438.654514065273
Incidence,Global,60-64 years,Percent,1992,0.0052493436424255
Incidence,Global,60-64 years,Rate,1992,2430.1029213324778
Incidence,Global,60-64 years,Percent,1993,0.0052326954107145
Incidence,Global,60-64 years,Rate,1993,2418.391380565691
Incidence,Global,60-64 years,Percent,1994,0.0052067023776662
Incidence,Global,60-64 years,Rate,1994,2402.2729424567788
Incidence,Global,60-64 years,Percent,1995,0.0051811333406272
Incidence,Global,60-64 years,Rate,1995,2387.6987757186703
Incidence,Global,60-64 years,Percent,1996,0.0051570627929627
Incidence,Global,60-64 years,Rate,1996,2373.1252832017253
Incidence,Global,60-64 years,Percent,1997,0.0051398488773704
Incidence,Global,60-64 years,Rate,1997,2359.836127458276
Incidence,Global,60-64 years,Percent,1998,0.0051257647465376
Incidence,Global,60-64 years,Rate,1998,2348.2911879664525
Incidence,Global,60-64 years,Percent,1999,0.0051140357946153
Incidence,Global,60-64 years,Rate,1999,2339.988130341206
Incidence,Global,60-64 years,Percent,2000,0.005101369987116
Incidence,Global,60-64 years,Rate,2000,2331.429811473813
Incidence,Global,60-64 years,Percent,2001,0.0050891322276589
Incidence,Global,60-64 years,Rate,2001,2323.536838837032
Incidence,Global,60-64 years,Percent,2002,0.005077260617134
Incidence,Global,60-64 years,Rate,2002,2314.9076586368355
Incidence,Global,60-64 years,Percent,2003,0.0050592442073455
Incidence,Global,60-64 years,Rate,2003,2302.084782885043
Incidence,Global,60-64 years,Percent,2004,0.0050325354698709
Incidence,Global,60-64 years,Rate,2004,2285.389632258434
Incidence,Global,60-64 years,Percent,2005,0.0050019003978614
Incidence,Global,60-64 years,Rate,2005,2266.4644345401653
Incidence,Global,60-64 years,Percent,2006,0.0049661014597766
Incidence,Global,60-64 years,Rate,2006,2243.876942655012
Incidence,Global,60-64 years,Percent,2007,0.0049381744417564
Incidence,Global,60-64 years,Rate,2007,2223.851021730158
Incidence,Global,60-64 years,Percent,2008,0.0049112088451939
Incidence,Global,60-64 years,Rate,2008,2206.9114382557077
Incidence,Global,60-64 years,Percent,2009,0.0048980765074342
Incidence,Global,60-64 years,Rate,2009,2191.314963357222
Incidence,Global,60-64 years,Percent,2010,0.0048882411353052
Incidence,Global,60-64 years,Rate,2010,2185.562242635142
Incidence,Global,60-64 years,Percent,2011,0.0048811550704425
Incidence,Global,60-64 years,Rate,2011,2183.0296883560663
Incidence,Global,60-64 years,Percent,2012,0.004869020610502
Incidence,Global,60-64 years,Rate,2012,2179.8160339349706
Incidence,Global,60-64 years,Percent,2013,0.0048578541189007
Incidence,Global,60-64 years,Rate,2013,2176.227566296679
Incidence,Global,60-64 years,Percent,2014,0.0048442341560477
Incidence,Global,60-64 years,Rate,2014,2173.981927138382
Incidence,Global,60-64 years,Percent,2015,0.0048313823227241
Incidence,Global,60-64 years,Rate,2015,2168.2993986076417
Incidence,Global,60-64 years,Percent,2016,0.0047831975625886
Incidence,Global,60-64 years,Rate,2016,2156.4511641958425
