"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","SMOKERS","TOT","PC_POP15","A","1993",15.5,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","1994",15.1,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","1995",14.7,
"CRI","SMOKERS","TOT","PC_POP15","A","1996",14.3,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","1997",13.8,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","1998",13.4,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","1999",12.9,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","2000",12.5,
"CRI","SMOKERS","TOT","PC_POP15","A","2006",15.8,
"CRI","SMOKERS","TOT","PC_POP15","A","2007",15.5,
"CRI","SMOKERS","TOT","PC_POP15","A","2008",15.1,
"CRI","SMOKERS","TOT","PC_POP15","A","2009",14.8,
"CRI","SMOKERS","TOT","PC_POP15","A","2010",14.4,
"CRI","SMOKERS","TOT","PC_POP15","A","2011",13.7,
"CRI","SMOKERS","TOT","PC_POP15","A","2012",13,
"CRI","SMOKERS","TOT","PC_POP15","A","2013",12.3,
"CRI","SMOKERS","TOT","PC_POP15","A","2014",11.7,
"CRI","SMOKERS","TOT","PC_POP15","A","2015",11,
"CRI","SMOKERS","TOT","PC_POP15","A","2016",10.5,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","2017",10,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","2018",9.5,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","2019",8.9,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","2020",8.4,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","2021",7.8,"E"
"CRI","SMOKERS","TOT","PC_POP15","A","2022",6.9,"P"
"ARG","SMOKERS","TOT","PC_POP15","A","2000",33.5,"D"
"ARG","SMOKERS","TOT","PC_POP15","A","2005",30.8,"D"
"ARG","SMOKERS","TOT","PC_POP15","A","2010",28.3,"D"
"ARG","SMOKERS","TOT","PC_POP15","A","2015",26,"D"
"ARG","SMOKERS","TOT","PC_POP15","A","2018",24.7,"D"
"ARG","SMOKERS","TOT","PC_POP15","A","2019",24.3,"D"
"ARG","SMOKERS","TOT","PC_POP15","A","2020",24,"D"
"PER","SMOKERS","TOT","PC_POP15","A","2000",33.9,"D"
"PER","SMOKERS","TOT","PC_POP15","A","2005",23.7,"D"
"PER","SMOKERS","TOT","PC_POP15","A","2010",16.5,"D"
"PER","SMOKERS","TOT","PC_POP15","A","2015",11.5,"D"
"PER","SMOKERS","TOT","PC_POP15","A","2018",9.4,"D"
"PER","SMOKERS","TOT","PC_POP15","A","2019",8.8,"D"
"PER","SMOKERS","TOT","PC_POP15","A","2020",8.2,"D"
"BGR","SMOKERS","TOT","PC_POP15","A","2014",27.3,
"BGR","SMOKERS","TOT","PC_POP15","A","2019",28.7,
"HRV","SMOKERS","TOT","PC_POP15","A","2014",25,
"HRV","SMOKERS","TOT","PC_POP15","A","2019",22.1,
"ROU","SMOKERS","TOT","PC_POP15","A","2008",20.5,
"ROU","SMOKERS","TOT","PC_POP15","A","2014",19.8,
"ROU","SMOKERS","TOT","PC_POP15","A","2019",18.7,
