"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","HOSPITALBED","TOT","1000HAB","A","2013",2.17,
"CHL","HOSPITALBED","TOT","1000HAB","A","2014",2.12,
"CHL","HOSPITALBED","TOT","1000HAB","A","2015",2.14,
"CHL","HOSPITALBED","TOT","1000HAB","A","2016",2.12,
"CHL","HOSPITALBED","TOT","1000HAB","A","2017",2.11,
"CHL","HOSPITALBED","TOT","1000HAB","A","2018",2.06,
"CHL","HOSPITALBED","TOT","1000HAB","A","2019",2.03,
"CHL","HOSPITALBED","TOT","1000HAB","A","2020",2.01,
"CHL","HOSPITALBED","TOT","1000HAB","A","2021",1.95,
"CHL","HOSPITALBED","TOT","1000HAB","A","2022",1.93,
"CHN","HOSPITALBED","TOT","1000HAB","A","1991",1.65,
"CHN","HOSPITALBED","TOT","1000HAB","A","1992",1.67,
"CHN","HOSPITALBED","TOT","1000HAB","A","1993",1.7,
"CHN","HOSPITALBED","TOT","1000HAB","A","1994",1.71,
"CHN","HOSPITALBED","TOT","1000HAB","A","1995",1.69,
"CHN","HOSPITALBED","TOT","1000HAB","A","1996",1.71,
"CHN","HOSPITALBED","TOT","1000HAB","A","1997",1.71,
"CHN","HOSPITALBED","TOT","1000HAB","A","1998",1.71,
"CHN","HOSPITALBED","TOT","1000HAB","A","1999",1.71,
"CHN","HOSPITALBED","TOT","1000HAB","A","2000",1.71,
"CHN","HOSPITALBED","TOT","1000HAB","A","2001",1.69,
"CHN","HOSPITALBED","TOT","1000HAB","A","2002",1.73,
"CHN","HOSPITALBED","TOT","1000HAB","A","2003",1.76,
"CHN","HOSPITALBED","TOT","1000HAB","A","2004",1.82,
"CHN","HOSPITALBED","TOT","1000HAB","A","2005",1.87,
"CHN","HOSPITALBED","TOT","1000HAB","A","2006",1.95,
"CHN","HOSPITALBED","TOT","1000HAB","A","2007",2.02,
"CHN","HOSPITALBED","TOT","1000HAB","A","2008",2.17,
"CHN","HOSPITALBED","TOT","1000HAB","A","2009",2.33,
"CHN","HOSPITALBED","TOT","1000HAB","A","2010",2.51,
"CHN","HOSPITALBED","TOT","1000HAB","A","2011",2.73,
"CHN","HOSPITALBED","TOT","1000HAB","A","2012",3.05,
"CHN","HOSPITALBED","TOT","1000HAB","A","2013",3.33,
"CHN","HOSPITALBED","TOT","1000HAB","A","2014",3.58,
"CHN","HOSPITALBED","TOT","1000HAB","A","2015",3.82,
"CHN","HOSPITALBED","TOT","1000HAB","A","2016",4.06,
"CHN","HOSPITALBED","TOT","1000HAB","A","2017",4.34,
"CHN","HOSPITALBED","TOT","1000HAB","A","2018",4.6,
"CHN","HOSPITALBED","TOT","1000HAB","A","2019",4.83,
"CHN","HOSPITALBED","TOT","1000HAB","A","2020",5,
"CHN","HOSPITALBED","TOT","1000HAB","A","2021",5.2,
"EST","HOSPITALBED","TOT","1000HAB","A","1991",11.29,
"EST","HOSPITALBED","TOT","1000HAB","A","1992",9.68,
"EST","HOSPITALBED","TOT","1000HAB","A","1993",9.62,
"EST","HOSPITALBED","TOT","1000HAB","A","1994",8.56,
"EST","HOSPITALBED","TOT","1000HAB","A","1995",8.35,
"EST","HOSPITALBED","TOT","1000HAB","A","1996",7.9,
"EST","HOSPITALBED","TOT","1000HAB","A","1997",7.71,
"EST","HOSPITALBED","TOT","1000HAB","A","1998",7.58,
"EST","HOSPITALBED","TOT","1000HAB","A","1999",7.45,
"EST","HOSPITALBED","TOT","1000HAB","A","2000",7.04,
"EST","HOSPITALBED","TOT","1000HAB","A","2001",6.6,
"EST","HOSPITALBED","TOT","1000HAB","A","2002",5.98,
"EST","HOSPITALBED","TOT","1000HAB","A","2003",5.73,
"EST","HOSPITALBED","TOT","1000HAB","A","2004",5.64,
"EST","HOSPITALBED","TOT","1000HAB","A","2005",5.38,
"EST","HOSPITALBED","TOT","1000HAB","A","2006",5.55,
"EST","HOSPITALBED","TOT","1000HAB","A","2007",5.48,
"EST","HOSPITALBED","TOT","1000HAB","A","2008",5.63,
"EST","HOSPITALBED","TOT","1000HAB","A","2009",5.37,
"EST","HOSPITALBED","TOT","1000HAB","A","2010",5.27,
"EST","HOSPITALBED","TOT","1000HAB","A","2011",5.36,
"EST","HOSPITALBED","TOT","1000HAB","A","2012",5.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2013",4.9,"B"
"EST","HOSPITALBED","TOT","1000HAB","A","2014",4.9,
"EST","HOSPITALBED","TOT","1000HAB","A","2015",4.82,
"EST","HOSPITALBED","TOT","1000HAB","A","2016",4.69,
"EST","HOSPITALBED","TOT","1000HAB","A","2017",4.61,
"EST","HOSPITALBED","TOT","1000HAB","A","2018",4.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2019",4.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2020",4.46,
"EST","HOSPITALBED","TOT","1000HAB","A","2021",4.39,
"IND","HOSPITALBED","TOT","1000HAB","A","1991",0.72,
"IND","HOSPITALBED","TOT","1000HAB","A","1992",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1993",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1994",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1995",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","1996",0.67,
"IND","HOSPITALBED","TOT","1000HAB","A","1997",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","1998",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","1999",0.66,
"IND","HOSPITALBED","TOT","1000HAB","A","2000",0.65,
"IND","HOSPITALBED","TOT","1000HAB","A","2001",0.63,
"IND","HOSPITALBED","TOT","1000HAB","A","2002",0.62,
"IND","HOSPITALBED","TOT","1000HAB","A","2005",0.41,"B"
"IND","HOSPITALBED","TOT","1000HAB","A","2006",0.42,
"IND","HOSPITALBED","TOT","1000HAB","A","2007",0.41,
"IND","HOSPITALBED","TOT","1000HAB","A","2008",0.41,
"IND","HOSPITALBED","TOT","1000HAB","A","2009",0.44,
"IND","HOSPITALBED","TOT","1000HAB","A","2010",0.46,
"IND","HOSPITALBED","TOT","1000HAB","A","2011",0.62,
"IND","HOSPITALBED","TOT","1000HAB","A","2012",0.49,
"IND","HOSPITALBED","TOT","1000HAB","A","2013",0.49,
"IND","HOSPITALBED","TOT","1000HAB","A","2014",0.52,
"IND","HOSPITALBED","TOT","1000HAB","A","2015",0.57,
"IND","HOSPITALBED","TOT","1000HAB","A","2016",0.47,
"IND","HOSPITALBED","TOT","1000HAB","A","2017",0.52,
"IDN","HOSPITALBED","TOT","1000HAB","A","2009",0.59,
"IDN","HOSPITALBED","TOT","1000HAB","A","2010",0.57,
"IDN","HOSPITALBED","TOT","1000HAB","A","2011",0.61,
"IDN","HOSPITALBED","TOT","1000HAB","A","2012",0.82,
"IDN","HOSPITALBED","TOT","1000HAB","A","2013",0.97,
"IDN","HOSPITALBED","TOT","1000HAB","A","2014",0.93,
"IDN","HOSPITALBED","TOT","1000HAB","A","2015",0.98,
"IDN","HOSPITALBED","TOT","1000HAB","A","2016",0.99,
"IDN","HOSPITALBED","TOT","1000HAB","A","2017",1.04,
"ISR","HOSPITALBED","TOT","1000HAB","A","1991",4.56,
"ISR","HOSPITALBED","TOT","1000HAB","A","1992",4.46,
"ISR","HOSPITALBED","TOT","1000HAB","A","1993",4.41,
"ISR","HOSPITALBED","TOT","1000HAB","A","1994",4.32,
"ISR","HOSPITALBED","TOT","1000HAB","A","1995",4.17,
"ISR","HOSPITALBED","TOT","1000HAB","A","1996",4.11,
"ISR","HOSPITALBED","TOT","1000HAB","A","1997",3.99,
"ISR","HOSPITALBED","TOT","1000HAB","A","1998",3.97,
"ISR","HOSPITALBED","TOT","1000HAB","A","1999",3.89,
"ISR","HOSPITALBED","TOT","1000HAB","A","2000",3.79,
"ISR","HOSPITALBED","TOT","1000HAB","A","2001",3.81,
"ISR","HOSPITALBED","TOT","1000HAB","A","2002",3.76,
"ISR","HOSPITALBED","TOT","1000HAB","A","2003",3.86,
"ISR","HOSPITALBED","TOT","1000HAB","A","2004",3.8,
"ISR","HOSPITALBED","TOT","1000HAB","A","2005",3.73,
"ISR","HOSPITALBED","TOT","1000HAB","A","2006",3.4,
"ISR","HOSPITALBED","TOT","1000HAB","A","2007",3.35,
"ISR","HOSPITALBED","TOT","1000HAB","A","2008",3.29,
"ISR","HOSPITALBED","TOT","1000HAB","A","2009",3.19,
"ISR","HOSPITALBED","TOT","1000HAB","A","2010",3.16,
"ISR","HOSPITALBED","TOT","1000HAB","A","2011",3.14,
"ISR","HOSPITALBED","TOT","1000HAB","A","2012",3.1,
"ISR","HOSPITALBED","TOT","1000HAB","A","2013",3.09,
"ISR","HOSPITALBED","TOT","1000HAB","A","2014",3.08,
"ISR","HOSPITALBED","TOT","1000HAB","A","2015",3.03,
"ISR","HOSPITALBED","TOT","1000HAB","A","2016",2.99,
"ISR","HOSPITALBED","TOT","1000HAB","A","2017",3.01,
"ISR","HOSPITALBED","TOT","1000HAB","A","2018",2.97,
"ISR","HOSPITALBED","TOT","1000HAB","A","2019",2.97,
"ISR","HOSPITALBED","TOT","1000HAB","A","2020",2.92,
"ISR","HOSPITALBED","TOT","1000HAB","A","2021",2.91,
"ISR","HOSPITALBED","TOT","1000HAB","A","2022",2.99,
"RUS","HOSPITALBED","TOT","1000HAB","A","1991",12.69,
"RUS","HOSPITALBED","TOT","1000HAB","A","1992",12.22,
"RUS","HOSPITALBED","TOT","1000HAB","A","1993",12.06,
"RUS","HOSPITALBED","TOT","1000HAB","A","1994",11.83,
"RUS","HOSPITALBED","TOT","1000HAB","A","1995",11.75,
"RUS","HOSPITALBED","TOT","1000HAB","A","1996",11.51,
"RUS","HOSPITALBED","TOT","1000HAB","A","1997",11.2,
"RUS","HOSPITALBED","TOT","1000HAB","A","1998",11.62,
"RUS","HOSPITALBED","TOT","1000HAB","A","1999",11.36,
"RUS","HOSPITALBED","TOT","1000HAB","A","2000",11.4,
"RUS","HOSPITALBED","TOT","1000HAB","A","2001",11.33,
"RUS","HOSPITALBED","TOT","1000HAB","A","2002",11.15,
"RUS","HOSPITALBED","TOT","1000HAB","A","2003",11.04,
"RUS","HOSPITALBED","TOT","1000HAB","A","2004",11.13,
"RUS","HOSPITALBED","TOT","1000HAB","A","2005",11.01,
"RUS","HOSPITALBED","TOT","1000HAB","A","2006",10.9,
"RUS","HOSPITALBED","TOT","1000HAB","A","2007",10.71,
"RUS","HOSPITALBED","TOT","1000HAB","A","2008",9.85,
"RUS","HOSPITALBED","TOT","1000HAB","A","2009",9.68,
"RUS","HOSPITALBED","TOT","1000HAB","A","2010",9.41,
"RUS","HOSPITALBED","TOT","1000HAB","A","2011",9.42,
"RUS","HOSPITALBED","TOT","1000HAB","A","2012",9.3,
"RUS","HOSPITALBED","TOT","1000HAB","A","2013",9.07,
"RUS","HOSPITALBED","TOT","1000HAB","A","2014",8.81,"B"
"RUS","HOSPITALBED","TOT","1000HAB","A","2015",8.35,
"RUS","HOSPITALBED","TOT","1000HAB","A","2016",8.16,
"RUS","HOSPITALBED","TOT","1000HAB","A","2017",8.05,
"RUS","HOSPITALBED","TOT","1000HAB","A","2018",7.99,
"RUS","HOSPITALBED","TOT","1000HAB","A","2019",8,
"SVN","HOSPITALBED","TOT","1000HAB","A","1991",6.01,
"SVN","HOSPITALBED","TOT","1000HAB","A","1992",5.93,
"SVN","HOSPITALBED","TOT","1000HAB","A","1993",5.79,
"SVN","HOSPITALBED","TOT","1000HAB","A","1994",5.78,
"SVN","HOSPITALBED","TOT","1000HAB","A","1995",5.73,
"SVN","HOSPITALBED","TOT","1000HAB","A","1996",5.67,
"SVN","HOSPITALBED","TOT","1000HAB","A","1997",5.66,
"SVN","HOSPITALBED","TOT","1000HAB","A","1998",5.6,
"SVN","HOSPITALBED","TOT","1000HAB","A","1999",5.53,
"SVN","HOSPITALBED","TOT","1000HAB","A","2000",5.4,
"SVN","HOSPITALBED","TOT","1000HAB","A","2001",5.16,
"SVN","HOSPITALBED","TOT","1000HAB","A","2002",5.09,
"SVN","HOSPITALBED","TOT","1000HAB","A","2003",4.96,
"SVN","HOSPITALBED","TOT","1000HAB","A","2004",4.8,
"SVN","HOSPITALBED","TOT","1000HAB","A","2005",4.83,
"SVN","HOSPITALBED","TOT","1000HAB","A","2006",4.77,
"SVN","HOSPITALBED","TOT","1000HAB","A","2007",4.66,
"SVN","HOSPITALBED","TOT","1000HAB","A","2008",4.74,
"SVN","HOSPITALBED","TOT","1000HAB","A","2009",4.6,
"SVN","HOSPITALBED","TOT","1000HAB","A","2010",4.57,
"SVN","HOSPITALBED","TOT","1000HAB","A","2011",4.62,
"SVN","HOSPITALBED","TOT","1000HAB","A","2012",4.54,
"SVN","HOSPITALBED","TOT","1000HAB","A","2013",4.55,
"SVN","HOSPITALBED","TOT","1000HAB","A","2014",4.54,
"SVN","HOSPITALBED","TOT","1000HAB","A","2015",4.51,
"SVN","HOSPITALBED","TOT","1000HAB","A","2016",4.49,
"SVN","HOSPITALBED","TOT","1000HAB","A","2017",4.5,
"SVN","HOSPITALBED","TOT","1000HAB","A","2018",4.43,
"SVN","HOSPITALBED","TOT","1000HAB","A","2019",4.43,
"SVN","HOSPITALBED","TOT","1000HAB","A","2020",4.28,
"SVN","HOSPITALBED","TOT","1000HAB","A","2021",4.25,
"ZAF","HOSPITALBED","TOT","1000HAB","A","1998",2.8,
"ZAF","HOSPITALBED","TOT","1000HAB","A","1999",2.79,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2002",3.1,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2004",2.88,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2007",2.41,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2008",2.39,
"ZAF","HOSPITALBED","TOT","1000HAB","A","2010",2.31,
"COL","HOSPITALBED","TOT","1000HAB","A","2010",1.49,
"COL","HOSPITALBED","TOT","1000HAB","A","2011",1.46,
"COL","HOSPITALBED","TOT","1000HAB","A","2012",1.49,
"COL","HOSPITALBED","TOT","1000HAB","A","2013",1.55,
"COL","HOSPITALBED","TOT","1000HAB","A","2014",1.59,
"COL","HOSPITALBED","TOT","1000HAB","A","2015",1.61,
"COL","HOSPITALBED","TOT","1000HAB","A","2016",1.68,
"COL","HOSPITALBED","TOT","1000HAB","A","2017",1.7,
"COL","HOSPITALBED","TOT","1000HAB","A","2018",1.71,
"COL","HOSPITALBED","TOT","1000HAB","A","2019",1.74,
"COL","HOSPITALBED","TOT","1000HAB","A","2020",1.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","1991",13.43,
"LVA","HOSPITALBED","TOT","1000HAB","A","1992",12.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","1993",12.23,
"LVA","HOSPITALBED","TOT","1000HAB","A","1994",12.06,
"LVA","HOSPITALBED","TOT","1000HAB","A","1995",11.19,
"LVA","HOSPITALBED","TOT","1000HAB","A","1996",10.43,
"LVA","HOSPITALBED","TOT","1000HAB","A","1997",9.8,
"LVA","HOSPITALBED","TOT","1000HAB","A","1998",9.61,
"LVA","HOSPITALBED","TOT","1000HAB","A","1999",9.03,
"LVA","HOSPITALBED","TOT","1000HAB","A","2000",8.77,"B"
"LVA","HOSPITALBED","TOT","1000HAB","A","2001",8.28,
"LVA","HOSPITALBED","TOT","1000HAB","A","2002",7.87,
"LVA","HOSPITALBED","TOT","1000HAB","A","2003",7.95,
"LVA","HOSPITALBED","TOT","1000HAB","A","2004",7.91,
"LVA","HOSPITALBED","TOT","1000HAB","A","2005",7.9,
"LVA","HOSPITALBED","TOT","1000HAB","A","2006",7.85,
"LVA","HOSPITALBED","TOT","1000HAB","A","2007",7.83,
"LVA","HOSPITALBED","TOT","1000HAB","A","2008",7.77,
"LVA","HOSPITALBED","TOT","1000HAB","A","2009",6.74,
"LVA","HOSPITALBED","TOT","1000HAB","A","2010",5.68,
"LVA","HOSPITALBED","TOT","1000HAB","A","2011",5.88,
"LVA","HOSPITALBED","TOT","1000HAB","A","2012",5.89,
"LVA","HOSPITALBED","TOT","1000HAB","A","2013",5.8,
"LVA","HOSPITALBED","TOT","1000HAB","A","2014",5.66,
"LVA","HOSPITALBED","TOT","1000HAB","A","2015",5.69,
"LVA","HOSPITALBED","TOT","1000HAB","A","2016",5.72,
"LVA","HOSPITALBED","TOT","1000HAB","A","2017",5.57,
"LVA","HOSPITALBED","TOT","1000HAB","A","2018",5.49,
"LVA","HOSPITALBED","TOT","1000HAB","A","2019",5.42,
"LVA","HOSPITALBED","TOT","1000HAB","A","2020",5.29,
"LVA","HOSPITALBED","TOT","1000HAB","A","2021",5.16,
"LTU","HOSPITALBED","TOT","1000HAB","A","1991",12.47,
"LTU","HOSPITALBED","TOT","1000HAB","A","1992",12.05,
"LTU","HOSPITALBED","TOT","1000HAB","A","1993",11.84,
"LTU","HOSPITALBED","TOT","1000HAB","A","1994",11.17,
"LTU","HOSPITALBED","TOT","1000HAB","A","1995",10.94,
"LTU","HOSPITALBED","TOT","1000HAB","A","1996",10.6,
"LTU","HOSPITALBED","TOT","1000HAB","A","1997",9.6,
"LTU","HOSPITALBED","TOT","1000HAB","A","1998",9.07,
"LTU","HOSPITALBED","TOT","1000HAB","A","1999",8.95,
"LTU","HOSPITALBED","TOT","1000HAB","A","2000",8.83,
"LTU","HOSPITALBED","TOT","1000HAB","A","2001",8.33,
"LTU","HOSPITALBED","TOT","1000HAB","A","2002",8.1,
"LTU","HOSPITALBED","TOT","1000HAB","A","2003",7.85,
"LTU","HOSPITALBED","TOT","1000HAB","A","2004",7.57,
"LTU","HOSPITALBED","TOT","1000HAB","A","2005",7.28,
"LTU","HOSPITALBED","TOT","1000HAB","A","2006",7.16,
"LTU","HOSPITALBED","TOT","1000HAB","A","2007",7.19,
"LTU","HOSPITALBED","TOT","1000HAB","A","2008",7.18,
"LTU","HOSPITALBED","TOT","1000HAB","A","2009",7.18,
"LTU","HOSPITALBED","TOT","1000HAB","A","2010",7.16,
"LTU","HOSPITALBED","TOT","1000HAB","A","2011",7.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","2012",7.45,
"LTU","HOSPITALBED","TOT","1000HAB","A","2013",7.31,
"LTU","HOSPITALBED","TOT","1000HAB","A","2014",7.26,
"LTU","HOSPITALBED","TOT","1000HAB","A","2015",6.97,
"LTU","HOSPITALBED","TOT","1000HAB","A","2016",6.69,
"LTU","HOSPITALBED","TOT","1000HAB","A","2017",6.56,
"LTU","HOSPITALBED","TOT","1000HAB","A","2018",6.43,
"LTU","HOSPITALBED","TOT","1000HAB","A","2019",6.35,
"LTU","HOSPITALBED","TOT","1000HAB","A","2020",6.01,
"LTU","HOSPITALBED","TOT","1000HAB","A","2021",6.05,
"CRI","HOSPITALBED","TOT","1000HAB","A","2000",1.65,
"CRI","HOSPITALBED","TOT","1000HAB","A","2001",1.61,
"CRI","HOSPITALBED","TOT","1000HAB","A","2002",1.57,
"CRI","HOSPITALBED","TOT","1000HAB","A","2003",1.54,
"CRI","HOSPITALBED","TOT","1000HAB","A","2004",1.5,
"CRI","HOSPITALBED","TOT","1000HAB","A","2005",1.35,
"CRI","HOSPITALBED","TOT","1000HAB","A","2006",1.32,
"CRI","HOSPITALBED","TOT","1000HAB","A","2007",1.3,
"CRI","HOSPITALBED","TOT","1000HAB","A","2008",1.25,
"CRI","HOSPITALBED","TOT","1000HAB","A","2009",1.24,
"CRI","HOSPITALBED","TOT","1000HAB","A","2010",1.24,
"CRI","HOSPITALBED","TOT","1000HAB","A","2011",1.23,
"CRI","HOSPITALBED","TOT","1000HAB","A","2012",1.2,
"CRI","HOSPITALBED","TOT","1000HAB","A","2013",1.18,
"CRI","HOSPITALBED","TOT","1000HAB","A","2014",1.17,
"CRI","HOSPITALBED","TOT","1000HAB","A","2015",1.16,
"CRI","HOSPITALBED","TOT","1000HAB","A","2016",1.15,
"CRI","HOSPITALBED","TOT","1000HAB","A","2017",1.14,
"CRI","HOSPITALBED","TOT","1000HAB","A","2018",1.11,
"CRI","HOSPITALBED","TOT","1000HAB","A","2019",1.1,
"CRI","HOSPITALBED","TOT","1000HAB","A","2020",1.15,"B"
"CRI","HOSPITALBED","TOT","1000HAB","A","2021",1.17,
"CRI","HOSPITALBED","TOT","1000HAB","A","2022",1.11,"E"
"BGR","HOSPITALBED","TOT","1000HAB","A","2000",7.41,
"BGR","HOSPITALBED","TOT","1000HAB","A","2001",7.11,
"BGR","HOSPITALBED","TOT","1000HAB","A","2002",6.51,
"BGR","HOSPITALBED","TOT","1000HAB","A","2003",6.32,
"BGR","HOSPITALBED","TOT","1000HAB","A","2004",6.18,
"BGR","HOSPITALBED","TOT","1000HAB","A","2005",6.48,
"BGR","HOSPITALBED","TOT","1000HAB","A","2006",6.28,
"BGR","HOSPITALBED","TOT","1000HAB","A","2007",6.46,
"BGR","HOSPITALBED","TOT","1000HAB","A","2008",6.61,
"BGR","HOSPITALBED","TOT","1000HAB","A","2009",6.72,
"BGR","HOSPITALBED","TOT","1000HAB","A","2010",6.62,
"BGR","HOSPITALBED","TOT","1000HAB","A","2011",6.45,
"BGR","HOSPITALBED","TOT","1000HAB","A","2012",6.61,
"BGR","HOSPITALBED","TOT","1000HAB","A","2013",6.82,
"BGR","HOSPITALBED","TOT","1000HAB","A","2014",7.13,
"BGR","HOSPITALBED","TOT","1000HAB","A","2015",7.24,
"BGR","HOSPITALBED","TOT","1000HAB","A","2016",7.27,
"BGR","HOSPITALBED","TOT","1000HAB","A","2017",7.45,
"BGR","HOSPITALBED","TOT","1000HAB","A","2018",7.57,
"BGR","HOSPITALBED","TOT","1000HAB","A","2019",7.74,
"BGR","HOSPITALBED","TOT","1000HAB","A","2020",7.82,
"BGR","HOSPITALBED","TOT","1000HAB","A","2021",7.92,
"HRV","HOSPITALBED","TOT","1000HAB","A","1993",6.31,
"HRV","HOSPITALBED","TOT","1000HAB","A","1994",6.07,
"HRV","HOSPITALBED","TOT","1000HAB","A","1995",5.94,
"HRV","HOSPITALBED","TOT","1000HAB","A","1996",6.1,
"HRV","HOSPITALBED","TOT","1000HAB","A","1997",6.06,
"HRV","HOSPITALBED","TOT","1000HAB","A","1998",6.02,
"HRV","HOSPITALBED","TOT","1000HAB","A","1999",5.98,
"HRV","HOSPITALBED","TOT","1000HAB","A","2000",6.03,
"HRV","HOSPITALBED","TOT","1000HAB","A","2001",6.19,
"HRV","HOSPITALBED","TOT","1000HAB","A","2002",5.85,
"HRV","HOSPITALBED","TOT","1000HAB","A","2003",5.79,
"HRV","HOSPITALBED","TOT","1000HAB","A","2004",5.7,
"HRV","HOSPITALBED","TOT","1000HAB","A","2005",5.62,
"HRV","HOSPITALBED","TOT","1000HAB","A","2006",5.62,
"HRV","HOSPITALBED","TOT","1000HAB","A","2007",5.65,
"HRV","HOSPITALBED","TOT","1000HAB","A","2008",5.63,
"HRV","HOSPITALBED","TOT","1000HAB","A","2009",5.53,"B"
"HRV","HOSPITALBED","TOT","1000HAB","A","2010",5.78,
"HRV","HOSPITALBED","TOT","1000HAB","A","2011",5.95,
"HRV","HOSPITALBED","TOT","1000HAB","A","2012",5.89,
"HRV","HOSPITALBED","TOT","1000HAB","A","2013",5.86,
"HRV","HOSPITALBED","TOT","1000HAB","A","2014",5.91,
"HRV","HOSPITALBED","TOT","1000HAB","A","2015",5.56,
"HRV","HOSPITALBED","TOT","1000HAB","A","2016",5.49,
"HRV","HOSPITALBED","TOT","1000HAB","A","2017",5.54,
"HRV","HOSPITALBED","TOT","1000HAB","A","2018",5.61,
"HRV","HOSPITALBED","TOT","1000HAB","A","2019",5.66,
"HRV","HOSPITALBED","TOT","1000HAB","A","2020",5.66,
"HRV","HOSPITALBED","TOT","1000HAB","A","2021",5.68,
"ROU","HOSPITALBED","TOT","1000HAB","A","1991",8.99,
"ROU","HOSPITALBED","TOT","1000HAB","A","1992",7.86,
"ROU","HOSPITALBED","TOT","1000HAB","A","1993",7.87,
"ROU","HOSPITALBED","TOT","1000HAB","A","1994",7.69,
"ROU","HOSPITALBED","TOT","1000HAB","A","1995",7.64,
"ROU","HOSPITALBED","TOT","1000HAB","A","1996",7.56,
"ROU","HOSPITALBED","TOT","1000HAB","A","1997",7.38,
"ROU","HOSPITALBED","TOT","1000HAB","A","1998",7.31,
"ROU","HOSPITALBED","TOT","1000HAB","A","1999",7.57,"B"
"ROU","HOSPITALBED","TOT","1000HAB","A","2000",7.69,
"ROU","HOSPITALBED","TOT","1000HAB","A","2001",7.83,
"ROU","HOSPITALBED","TOT","1000HAB","A","2002",7.69,
"ROU","HOSPITALBED","TOT","1000HAB","A","2003",6.8,
"ROU","HOSPITALBED","TOT","1000HAB","A","2004",6.81,
"ROU","HOSPITALBED","TOT","1000HAB","A","2005",6.87,
"ROU","HOSPITALBED","TOT","1000HAB","A","2006",6.87,
"ROU","HOSPITALBED","TOT","1000HAB","A","2007",6.75,
"ROU","HOSPITALBED","TOT","1000HAB","A","2008",6.88,
"ROU","HOSPITALBED","TOT","1000HAB","A","2009",6.98,
"ROU","HOSPITALBED","TOT","1000HAB","A","2010",6.65,
"ROU","HOSPITALBED","TOT","1000HAB","A","2011",6.5,
"ROU","HOSPITALBED","TOT","1000HAB","A","2012",6.6,
"ROU","HOSPITALBED","TOT","1000HAB","A","2013",6.67,
"ROU","HOSPITALBED","TOT","1000HAB","A","2014",6.71,
"ROU","HOSPITALBED","TOT","1000HAB","A","2015",6.79,
"ROU","HOSPITALBED","TOT","1000HAB","A","2016",6.84,
"ROU","HOSPITALBED","TOT","1000HAB","A","2017",6.89,
"ROU","HOSPITALBED","TOT","1000HAB","A","2018",6.97,
"ROU","HOSPITALBED","TOT","1000HAB","A","2019",7.06,
"ROU","HOSPITALBED","TOT","1000HAB","A","2020",7.12,
"ROU","HOSPITALBED","TOT","1000HAB","A","2021",7.21,
