"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Lao PDR","LAO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27513599","4.29031658","3.69751263","4.47920704","3.54057336","3.33673191","2.93200922","3.15345573","2.76727295","3.46300411","2.91155219","1.94457507","2.07637572","2.39984965","2.29845548","2.45366454","2.36087489","2.52606821","2.24630332","2.60029101","2.6947608","","",
"Lebanon","LBN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.82951355","10.56254768","9.28233719","8.67109871","7.99923086","7.54867649","8.66057873","8.55984211","7.81751728","7.0073576","7.43864489","8.17744446","7.00114107","7.06355858","7.51688814","7.39572525","7.8866291","7.76047421","8.02195835","7.89909458","7.95365763","","",
"Liberia","LBR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.29716492","3.51406956","2.90361023","3.65521455","9.15019226","9.71549797","8.49828529","10.81490326","9.0185957","9.42837238","8.978302","9.43191624","8.77101326","8.29568386","9.20383739","10.61632824","9.85810757","9.95379543","9.84876537","8.4314146","9.49941349","","",
"Libya","LBY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42542052","4.05162811","4.89009905","4.10041189","3.49171281","2.59774685","2.51467609","2.43791366","2.63571715","4.28816032","3.58541107","6.05012751","","","","","","","","","","","",
"St. Lucia","LCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.86163425","5.11714458","5.38443518","5.23676491","4.76429749","4.8572278","5.12402296","5.52015686","5.05127954","5.23717833","5.03797817","5.13907623","5.0001564","5.14058971","4.75331974","4.57613707","4.91194296","4.66334057","4.41884804","4.33346367","6.7380271","","",
"Latin America & Caribbean","LCN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4894377670096","6.61462649398218","6.46191579623215","6.65985035591169","6.70301280693802","6.72141481607601","6.86858537379413","7.00785346064388","6.96928113082491","7.56118452227477","7.23566625155339","7.17614032963151","7.14131699738711","7.23855503672929","7.35700190130092","7.84365306908815","7.79197059132551","8.11527274226116","7.89041415678618","7.94890815766444","8.63063402895449","","",
"Least developed countries: UN classification","LDC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20796089636287","3.61627039913952","3.7965377975755","4.01295881375485","4.2333242927681","4.1622900486102","4.31142458548829","4.36259250195152","4.2335149777857","4.52488745878716","4.21119344186006","4.1311542114019","4.07106798614737","4.28105869059086","4.23287225511286","4.5024598284103","4.34734183611932","4.2580650536116","3.96030239713925","3.90136087967842","4.03736151398522","","",
"Low income","LIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.05525381246643","4.39742939766185","4.6286433329844","4.90022347555864","4.7465794360657","4.59198704459579","4.62377948248719","4.74499609080954","4.47307624950453","4.77295768142811","4.4666463144933","4.87344842492565","5.00649138920838","5.59026662694341","5.46740735226889","5.71045048056232","5.49476391864986","5.46565590294169","4.99585449735626","4.89664721539514","5.13258380951216","","",
"Liechtenstein","LIE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24654055","4.19324636","4.17312098","3.76927352","4.17515469","4.00972605","3.97986293","3.95131898","3.98465228","4.19339228","3.86745572","3.71693707","3.40384603","3.82699037","3.60648036","3.88992047","3.86424899","3.59565163","3.91227913","3.66153812","4.06584978","","",
"Lower middle income","LMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02404809641134","4.25367630050183","4.12373597405823","4.21796499134504","4.17162905042969","4.16589042465988","4.12789986026657","4.01882992398315","4.04707289738099","4.24698118136105","4.13327647820732","4.14368808601878","4.24857104937988","4.32722563792667","4.25002722493183","4.33571871853577","4.34124159513097","4.0509561904824","3.86912363149407","3.80214400448657","3.90990509906312","","",
"Low & middle income","LMY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99372632775049","5.03897253421671","4.93041862390769","4.99530280224191","4.93742469168383","4.93616503454354","4.87593861604272","4.80041139641962","4.83850387157282","5.18359852137725","4.9814386259694","4.97685788078374","5.03435036206503","5.12967145011061","5.15892980864328","5.25571573332991","5.23967857252526","5.27938901693912","5.20248132773119","5.27795206727345","5.61535137548871","","",
"Lesotho","LSO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6117692","7.27745867","6.7452426","6.04550791","6.05738831","5.44926691","6.11966372","7.28075647","7.70154142","8.99738979","8.35764122","9.50321198","9.22287178","9.50640392","9.12336254","8.95958614","8.69295883","10.2024622","11.02123833","11.40502262","11.78428555","","",
"Late-demographic dividend","LTE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33896802605553","5.25051608199632","5.29844865417406","5.2112818278799","5.10839909604812","5.08289838251652","5.00376485372","4.91273885354792","5.02372854913946","5.46608093127848","5.23723278824128","5.16046413792327","5.19817798427537","5.31389122980732","5.40218819551994","5.46533172660242","5.53457548244504","5.64626501423556","5.63769096007678","5.7865486800862","6.15603694400979","","",
"Lithuania","LTU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19950438","6.01339626","6.14446115","6.18627787","5.51149988","5.64800453","5.84418154","5.7643218","6.29453707","7.36587334","6.81462288","6.48781538","6.2759347","6.12593651","6.19332647","6.49043989","6.63746262","6.47513723","6.53044701","6.99864721","7.53844357","7.85175848","",
"Luxembourg","LUX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92533875","6.38193941","6.76099968","6.96221447","7.2793355","7.12328196","6.6364212","6.15803099","6.23101091","6.94993162","6.66263008","5.95225334","5.29404306","5.23557377","5.23040915","5.08113575","5.07103872","5.13535357","5.25880098","5.44119692","5.76745605","5.35417652","",
"Latvia","LVA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.43338442","5.77004433","5.76281166","5.4793458","6.20221329","5.83247328","5.70438385","5.51350451","5.58478308","6.09759474","6.097435","5.72401047","5.41047668","5.40874767","5.46339607","5.65211773","6.1332593","5.96542788","6.18867874","6.62088203","7.44663048","","",
"Macao SAR, China","MAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99666667","4.12973785","4.39506149","4.41583776","4.58004332","4.73306799","4.94123983","5.20283985","5.2356267","5.70664072","5.86408854","5.81169367","5.83982801","5.68746853","5.86155415","5.57022429","5.49920416","5.39212465","5.33229017","5.36818361","5.99316072","","",
"Monaco","MCO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73622334","1.76396823","1.79035473","2.08464146","2.1265049","2.11639643","2.01949477","1.78815079","1.92418182","2.27634382","2.33074474","2.17874694","2.23475266","2.14983058","2.08692694","2.02846789","1.62753141","1.64274836","1.59626138","1.53244889","1.67133093","","",
"Moldova","MDA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92687273","6.23449755","7.40437651","7.02227592","8.97114944","9.55814838","10.54445267","11.02066803","10.94920063","13.6766243","10.13112831","9.09670353","9.13962078","8.68300343","8.63275623","8.55763531","7.53552246","7.01328468","6.58753395","6.36946964","6.77933121","","",
"Madagascar","MDG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46962976","4.75725794","4.97110653","4.74734545","5.25490141","5.20261955","5.07627726","4.49428797","4.10616779","4.41676235","4.65100384","4.43843174","3.82249689","3.73896885","4.42833662","4.97224426","5.25697422","4.84431553","4.27076626","3.77732444","3.87958431","","",
"Maldives","MDV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73655844","8.21364975","8.78440189","6.77857542","7.48356962","8.82753372","8.04819012","8.30568123","11.47104168","10.0928812","8.48758984","7.92251587","8.67304802","8.15509319","7.91345072","8.72545815","10.30544567","9.26917839","7.43627834","7.66067553","11.34723186","","",
"Middle East & North Africa","MEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4847113777956","4.82207976074827","4.73474881322564","4.59752654420957","4.34243910785199","4.08934460403889","3.98449365890427","4.01182337879715","3.89121270332331","4.79238050241708","4.53113684538427","4.5295442539601","4.58487596714164","4.63007570560137","5.03574852690028","5.59424815178843","5.83836756806696","5.9180508868606","5.51532725339744","5.40844321655677","5.9203423359087","","",
"Mexico","MEX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44912481","4.8203578","5.0716424","5.81486416","5.9539032","5.83612156","5.65525484","5.76644516","5.69886971","6.12978458","5.73688889","5.51883602","5.66522121","5.80923605","5.55340958","5.72277403","5.55345869","5.45759058","5.38345814","5.44627905","6.2421484","","",
"Marshall Islands","MHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4808979","14.81642723","12.84072018","12.76533508","15.61940098","20.21598053","20.33398056","16.26939583","15.20470905","14.53969955","13.93147564","13.08627224","13.03814125","13.46883583","13.20781231","15.33984375","15.73866177","14.38502884","15.26284122","14.82552052","13.00799465","","",
"Middle income","MIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02096902708417","5.05736042592041","4.93970521514336","4.99812029786634","4.94302365412969","4.94632856397732","4.88319130867879","4.80196396298417","4.84876913887996","5.19581588356255","4.9955279620864","4.97856616581423","5.03476094626448","5.12361928344311","5.15462047933014","5.24890815471359","5.23610886569552","5.27672549049453","5.20477645376648","5.28235692439225","5.62125585024734","","",
"North Macedonia","MKD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.86991501","8.3815918","8.97826958","9.00857735","8.46505451","7.67907524","7.38314581","6.57065344","6.55317593","6.52846384","6.71369696","6.51887369","6.61468363","6.71928358","6.28993368","6.34227896","6.37943363","6.43909454","6.45699358","7.06654119","7.8894825","","",
"Mali","MLI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46633244","4.51952457","4.99775171","5.05061436","5.21769333","5.19518089","5.45590782","5.25304699","5.0437417","5.22659969","4.67866755","4.014853","3.752177","3.96408701","4.48158312","4.11143351","3.77377558","3.67425752","3.73249912","3.88156676","4.3081193","","",
"Malta","MLT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.57308626","6.99985981","7.70661688","7.89556122","8.04820728","8.66396618","8.80992031","8.16883373","7.86335802","7.92382908","7.95211124","8.4481411","8.37802982","8.49665833","9.08505249","8.89759636","8.96600914","8.72770977","8.56596088","9.23917389","10.83521566","","",
"Myanmar","MMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99549711","2.14881992","2.57854366","2.38126588","2.31822181","2.33031869","2.25168681","2.02357221","2.10873103","2.15950108","1.95585966","1.92666924","2.41021132","3.20071578","4.39346027","5.47780561","5.11349964","5.08065701","4.89992189","4.67856407","4.62411975","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72840255032171","5.06585244087027","5.03068652370577","4.91795775127349","4.7481750081125","4.53839744362253","4.42343903934072","4.42809830180719","4.42598752285134","5.12810240332659","4.98292105476881","5.2561224631766","5.35901412370299","5.17850151600611","5.54672574886311","5.99106061769725","6.26149477076781","6.42468919378287","5.93563966556951","5.45389820081082","5.34744664675254","","",
"Montenegro","MNE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.96692181","8.29550457","8.47144604","8.00086784","9.02188778","8.63302994","7.98255396","8.34355545","8.32983208","11.42177582","","",
"Mongolia","MNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69538355","5.05435562","5.18856382","4.10218763","4.15718555","3.7552557","3.74971509","4.07522774","4.55693007","4.45980072","3.73945689","3.58612084","3.85800076","4.08932018","4.20989752","4.23154545","4.26370525","3.94357896","3.79951382","4.16080856","4.94451141","","",
"Northern Mariana Islands","MNP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21938276","2.90733671","3.31128621","3.39533854","3.67226458","4.37538815","4.08873844","3.93067098","4.2388401","5.2039299","5.43892908","5.00311899","5.24640608","6.12556028","6.33231783","6.71663332","7.28134489","7.83680201","8.0889616","7.95271826","7.61939621","","",
"Mauritania","MRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37824655","3.5718379","4.00224972","4.03254652","3.70429492","3.40312648","2.70252752","2.87644005","3.01338983","3.11034036","2.63618922","2.47383666","2.64919329","2.86799884","3.46724391","3.67363763","3.09630585","3.31549454","3.43577695","3.34527016","3.35572982","","",
"Mauritius","MUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89581966","2.96084642","3.23190331","3.22486687","3.36119127","3.56529307","3.65428853","3.57065129","3.99199653","4.2265029","4.57982159","4.3078289","4.27675056","4.68303633","5.49399614","5.69995832","5.70678568","5.80985212","5.86705875","6.200562","6.65996122","","",
"Malawi","MWI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.95751047","1.69395339","2.68173218","3.32019806","4.07199907","4.30046511","4.91223288","5.44258356","6.10668802","5.87333822","5.14304781","5.32226658","6.02199793","8.22379494","6.89776182","6.62879086","7.72703791","7.58438921","6.87366676","5.13698387","5.43400049","","",
"Malaysia","MYS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51463366","2.6753974","2.66876554","2.92417073","2.86016941","2.78692698","3.10897732","3.07041144","3.00692558","3.2610569","3.16474271","3.31451917","3.45786357","3.51276922","3.71036959","3.82201481","3.70085335","3.71472311","3.75944281","3.83884454","4.12441826","","",
"North America","NAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1999912777863","12.8683251162569","13.6575425893789","14.1030832121034","14.1217893458175","14.1172752643246","14.2362384771804","14.4107550599526","14.6723553821317","15.723617682276","15.6624299950738","15.5468654165598","15.5504810215562","15.4363872740616","15.6387965065398","16.0292060087757","16.3579431376778","16.3068731572114","16.1917625334559","16.2446836480231","18.3894785935069","","",
"Namibia","NAM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.63792515","9.53211975","9.73386574","9.87848473","10.18727589","10.19230461","10.13995457","10.71633053","9.91801167","9.04967022","9.72781372","9.83193302","9.26659298","9.06448746","8.4089098","9.98109627","9.3223238","8.72573948","8.31648731","8.45436001","8.8962574","","",
"New Caledonia","NCL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65891504","4.72659349","4.82717037","4.74740648","4.97818327","5.87749624","5.99335575","5.43105888","5.24640608","5.33850145","4.96100473","4.87323856","4.30732679","4.46636009","4.45377159","5.34745932","4.53239059","5.57411098","5.28844786","5.66862822","6.20069504","","",
"Nigeria","NGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1973834","3.18946862","2.49063969","5.05360985","4.63368416","4.46591949","4.25775146","3.90997243","3.69581532","3.5801971","3.29653287","3.32077932","3.35984254","3.4206934","3.34840417","3.58194995","3.64773679","3.74762511","3.09069347","2.98547053","3.38063431","","",
"Nicaragua","NIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23883677","5.48459768","5.73315859","6.08317614","6.05740356","6.22468948","6.35756445","6.95643044","7.16700697","7.68584394","7.71019173","7.44982004","7.48836899","7.63869238","7.97716141","7.96303272","8.04877567","8.32754421","8.4993515","8.55957031","8.62854576","","",
"Netherlands","NLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7069602","8.05945873","8.64913177","9.05657101","9.1107645","9.09666824","9.08055115","9.05292606","9.27660465","9.9929266","10.15508747","10.23357868","10.53898716","10.58363628","10.56703758","10.32393837","10.2942524","10.1082983","10.01993561","10.14039612","11.1359272","11.21132469","",
"Norway","NOR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.71215487","8.02202415","9.00061893","9.21471977","8.82115746","8.32839584","7.91272163","8.05085373","7.96075296","9.07431412","8.90553188","8.78868103","8.77787971","8.92953396","9.34493446","10.13146877","10.59129524","10.31589031","10.02394581","10.5360651","11.41755009","10.08628464","",
"Nepal","NPL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.12598515","3.80386233","3.92991233","3.84753442","4.03734398","3.94221044","3.5361805","3.66484332","3.80911326","3.89315772","4.3516593","4.44234705","4.49078751","4.63012981","5.07549381","5.46615553","5.42378998","4.72174025","4.52845383","4.44525433","5.17351818","","",
"Nauru","NRU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.12374878","15.50226593","13.19443035","9.53113365","6.57316685","10.30554104","12.41761684","24.23068047","23.0041008","12.31575871","12.6964016","9.81177711","9.21772289","9.4396801","7.94534922","13.73628426","10.74993038","11.4886446","11.72690773","12.18192387","11.96898365","","",
"New Zealand","NZL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4700222","7.5789361","7.90045929","7.72169256","7.90090561","8.27334881","8.63841629","8.32904434","9.12382889","9.62076378","9.59277534","9.51987362","9.65163612","9.36019325","9.40168381","9.28344345","9.24379444","8.96694851","9.0351162","9.48335075","10.02858734","","",
"OECD members","OED","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33949311966743","9.81982869362219","10.2480365279844","10.4647256764043","10.4205713305701","10.4717118299216","10.5460507420776","10.5215928188353","10.7219226824787","11.6633164412348","11.5518666021486","11.5902898688977","11.7203794688538","11.7132430349942","11.869573944367","12.2316994559576","12.3999667465835","12.3586500642381","12.3263672688957","12.4915329177934","13.9260933481169","","",
"Oman","OMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06354737","3.08315206","3.18044019","3.17294717","2.97564673","2.5871408","2.31092215","2.42576504","2.01222706","2.8300879","2.82071519","2.54776597","2.59780169","2.85995984","3.58716846","4.65752935","4.79076433","4.52847433","3.68675041","4.39142513","5.32572365","","",
"Other small states","OSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61688683375655","4.70294240316936","4.89722429785465","5.21521693581123","5.03279534064655","4.6144415154575","4.29843716486257","4.20552920081542","3.82881153702613","4.48304169981748","4.03810461709144","3.68908181934072","3.63255354272681","3.87454235172502","4.08167005740093","4.98269760340482","5.07804703422237","4.97516080662976","4.82542749859417","4.98614333625972","5.84096891781681","","",
"Pakistan","PAK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74935055","2.58692551","2.70006347","2.3364768","2.25784397","2.58859682","2.86177489","2.81689181","2.71266907","2.474589","2.39686546","2.14016924","2.20038641","2.40178362","2.45603824","2.45764362","2.57026353","2.78630086","2.82844954","2.84736937","2.95390352","","",
"Panama","PAN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.23963356","7.17009974","7.31349277","6.95631361","7.34004402","6.43272924","6.7842741","7.62018394","7.05229712","7.24006367","7.4865942","7.08092785","6.74132681","6.75967455","7.16729832","7.18962574","7.35213518","7.42582321","7.87820292","8.32831192","9.66291618","","",
"Peru","PER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41482639","4.72161007","4.93902254","4.58695936","4.42970943","4.66595268","4.4095645","4.42612123","4.51516962","4.97465611","4.71905422","4.54211617","4.74102163","4.76056957","4.97922754","4.98142099","4.99025059","4.91623974","5.19228029","5.21140051","6.30416107","","",
"Philippines","PHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05512357","2.84775972","2.63767385","3.07663488","3.0468533","3.74253035","3.77762938","3.75318074","3.86315918","4.16451931","4.13107872","4.02518559","4.17709208","4.27408695","3.70313668","3.8982749","3.95484328","3.96042776","3.9538188","4.16646004","5.11274004","5.6067462","",
"Palau","PLW","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.69525814","7.99779701","8.06898689","9.08002663","10.03987122","9.44485378","9.66567612","9.95896339","9.64360332","10.41931343","11.67239475","10.81779194","11.63778973","12.17709541","12.27246571","11.07734013","12.0831728","12.17100716","11.21721172","15.71146011","18.39064217","","",
"Papua New Guinea","PNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0184176","2.3006382","2.77562952","2.4531486","2.59372902","2.44874048","2.42600322","2.42102122","2.13526058","2.32937527","2.10756016","2.29397798","2.66693544","2.99727893","3.27119064","1.81881714","2.33063054","2.22970986","2.29408503","2.32528329","2.52693653","","",
"Poland","POL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28789568","5.66721439","6.06724358","5.95371294","5.86845207","5.80689144","5.80280542","5.87339211","6.37592173","6.587708","6.4122324","6.2400856","6.22393656","6.41485739","6.38664055","6.39477158","6.53473854","6.5601325","6.32764196","6.44682503","6.49310207","6.59315157","",
"Pre-demographic dividend","PRE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49645763594573","3.80108284490351","3.59589728676439","4.48109885663344","4.53220268339614","4.25324028318788","4.18210709787092","4.12021203599523","3.9693998658334","4.28117851760254","3.88198138267237","3.76002879151723","3.64712952898839","3.81687993225087","3.74334211454483","4.11456727969401","4.18361144385103","4.30635589155158","3.861356760484","3.87258728748193","4.2738897884243","","",
"Puerto Rico","PRI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
